name,n,p,k,seed,time,ticks,sol_nodes,gap,time_lim,edges,cnnct_cmp,avg_clust,avg_deg,std_deg
wsg_0232,100,0.1,2,8,0.03,6.04,"88.0
",0.0,False,300,1,0.18215873015873016,4.0,1.0519822558706333
wsg_0233,100,0.1,2,9,0.13,31.43,"90.0
",0.0,False,300,1,0.1688888888888889,4.0,1.019803902718557
wsg_0234,100,0.1,2,10,0.01,1.95,"87.0
",0.0,False,300,1,0.1804126984126984,4.0,0.9451631252505217
wsg_0235,100,0.1,2,11,0.27,65.85,"87.0
",0.0,False,300,1,0.09695238095238096,4.0,1.1547005383792515
wsg_0236,100,0.1,2,12,0.10,24.32,"85.0
",0.0,False,300,1,0.10969841269841268,4.0,1.171893055416463
wsg_0237,100,0.1,2,13,0.44,105.86,"87.0
",0.0,False,300,1,0.08225396825396826,4.0,1.1254628677422756
wsg_0238,100,0.1,2,14,0.22,55.75,"86.0
",0.0,False,300,1,0.08171428571428571,4.0,1.1430952132988164
wsg_0239,100,0.1,2,15,0.43,98.62,"86.0
",0.0,False,300,1,0.07904761904761905,4.0,1.1944315244779278
wsg_0240,100,0.1,5,1,0.43,104.33,"84.0
",0.0,False,300,1,0.01565079365079365,4.0,1.243650540411842
wsg_0241,100,0.1,5,2,0.09,23.39,"82.0
",0.0,False,300,1,0.016206349206349203,4.0,1.4236104336041748
wsg_0242,100,0.1,5,3,0.24,60.30,"82.0
",0.0,False,300,1,0.015904761904761904,4.0,1.3165611772087666
wsg_0243,100,0.1,5,4,0.44,107.59,"85.0
",0.0,False,300,1,0.02305820105820106,4.0,1.296148139681572
wsg_0244,100,0.1,5,5,0.28,71.28,"82.0
",0.0,False,300,1,0.007111111111111111,4.0,1.4560219778561037
wsg_0245,100,0.1,5,6,0.01,3.89,"125.0
",0.0,False,750,1,0.6666666666666665,10.0,0.0
wsg_0246,100,0.1,5,7,0.01,3.89,"125.0
",0.0,False,750,1,0.6666666666666665,10.0,0.0
wsg_0247,100,0.1,5,8,0.01,3.89,"125.0
",0.0,False,750,1,0.6666666666666665,10.0,0.0
wsg_0248,100,0.1,5,9,0.02,3.89,"125.0
",0.0,False,750,1,0.6666666666666665,10.0,0.0
wsg_0249,100,0.1,5,10,0.01,3.89,"125.0
",0.0,False,750,1,0.6666666666666665,10.0,0.0
wsg_0250,100,0.1,5,11,0.02,3.93,"125.0
",0.0,False,750,1,0.6645622895622895,10.0,0.11547005383792516
wsg_0251,100,0.1,5,12,0.01,3.89,"125.0
",0.0,False,750,1,0.6666666666666665,10.0,0.0
wsg_0252,100,0.1,5,13,0.01,3.89,"125.0
",0.0,False,750,1,0.6666666666666665,10.0,0.0
wsg_0253,100,0.1,5,14,0.01,3.33,"125.0
",0.0,False,750,1,0.6640808080808079,10.0,0.11547005383792516
wsg_0254,100,0.1,5,15,0.01,3.41,"125.0
",0.0,False,750,1,0.6615218855218854,10.0,0.16329931618554522
wsg_0255,100,0.1,10,1,0.01,2.99,"123.0
",0.0,False,750,1,0.6463703703703704,10.0,0.30550504633038933
wsg_0256,100,0.1,10,2,0.01,2.92,"124.0
",0.0,False,750,1,0.6494545454545454,10.0,0.30550504633038933
wsg_0257,100,0.1,10,3,0.01,3.04,"124.0
",0.0,False,750,1,0.6532188552188551,10.0,0.2581988897471611
wsg_0258,100,0.1,10,4,0.01,3.19,"124.0
",0.0,False,750,1,0.6475589225589224,10.0,0.30550504633038933
wsg_0259,100,0.1,10,5,0.02,4.53,"124.0
",0.0,False,750,1,0.6517912457912458,10.0,0.282842712474619
wsg_0260,100,0.1,10,6,0.05,11.83,"117.0
",0.0,False,750,1,0.5022209642209642,10.0,0.9237604307034013
wsg_0261,100,0.1,10,7,0.02,4.19,"117.0
",0.0,False,750,1,0.4847030747030747,10.0,0.9865765724632495
wsg_0262,100,0.1,10,8,0.10,21.26,"117.0
",0.0,False,750,1,0.483983645983646,10.0,0.9660917830792959
wsg_0263,100,0.1,10,9,0.04,10.41,"116.0
",0.0,False,750,1,0.4773462833462834,10.0,1.0
wsg_0264,100,0.1,10,10,0.03,7.83,"117.0
",0.0,False,750,1,0.4846355866355867,10.0,1.1015141094572205
wsg_0265,100,0.1,10,11,0.41,101.60,"111.0
",0.0,False,750,1,0.3006210086210086,10.0,1.6083117442419756
wsg_0266,100,0.1,10,12,0.44,105.75,"112.0
",0.0,False,750,1,0.27995289895289893,10.0,1.4742229591663987
wsg_0267,100,0.1,10,13,0.40,102.75,"110.0
",0.0,False,750,1,0.23834672734672732,10.0,1.6931233465600393
wsg_0268,100,0.1,10,14,0.85,203.52,"111.0
",0.0,False,750,1,0.2588369038369038,10.0,1.6812693617224654
wsg_0269,100,0.1,10,15,1.49,389.01,"112.0
",0.0,False,750,1,0.25712276612276613,10.0,1.7204650534085253
wsg_0270,100,0.1,20,1,2.07,662.87,"107.0
",0.0,False,750,1,0.12604695304695301,10.0,1.773884626086676
wsg_0271,100,0.1,20,2,1.95,605.99,"107.0
",0.0,False,750,1,0.1223568740627564,10.0,1.98997487421324
wsg_0272,100,0.1,20,3,12.55,4838.47,"109.0
",0.0,False,750,1,0.10879281829281827,10.0,1.9183326093250879
wsg_0273,100,0.1,20,4,2.57,863.75,"108.0
",0.0,False,750,1,0.12662463462463464,10.0,1.879716290649558
wsg_0274,100,0.1,20,5,2.17,725.30,"108.0
",0.0,False,750,1,0.12346031746031746,10.0,2.006655592438988
wsg_0275,100,0.1,20,6,9.37,3480.83,"106.0
",0.0,False,750,1,0.07037302784361608,10.0,2.3036203390894663
wsg_0276,100,0.1,20,7,11.35,4585.40,"106.0
",0.0,False,750,1,0.06342938542938542,10.0,2.0428737928059415
wsg_0277,100,0.1,20,8,10.94,4277.32,"106.0
",0.0,False,750,1,0.06242338271750036,10.0,2.04939015319192
wsg_0278,100,0.1,20,9,10.73,4114.51,"106.0
",0.0,False,750,1,0.06068794168794168,10.0,1.9595917942265424
wsg_0279,100,0.1,20,10,15.08,6017.24,"107.0
",0.0,False,750,1,0.07016167601461717,10.0,2.244994432064365
wsg_0280,100,0.1,20,11,0.03,8.35,"137.0
",0.0,False,1500,1,0.7105263157894736,20.0,0.0
wsg_0281,100,0.1,20,12,0.03,8.35,"137.0
",0.0,False,1500,1,0.7105263157894736,20.0,0.0
wsg_0282,100,0.1,20,13,0.03,8.35,"137.0
",0.0,False,1500,1,0.7105263157894736,20.0,0.0
wsg_0283,100,0.1,20,14,0.03,8.35,"137.0
",0.0,False,1500,1,0.7105263157894736,20.0,0.0
wsg_0284,100,0.1,20,15,0.03,8.35,"137.0
",0.0,False,1500,1,0.7105263157894736,20.0,0.0
wsg_0285,100,0.1,30,1,0.02,5.77,"136.0
",0.0,False,1500,1,0.7089640768588136,20.0,0.11547005383792516
wsg_0286,100,0.1,30,2,0.03,7.48,"137.0
",0.0,False,1500,1,0.7102233361180729,20.0,0.11547005383792516
wsg_0287,100,0.1,30,3,0.03,8.35,"137.0
",0.0,False,1500,1,0.7105263157894736,20.0,0.0
wsg_0288,100,0.1,30,4,0.03,7.13,"136.0
",0.0,False,1500,1,0.7075109997215259,20.0,0.16329931618554522
wsg_0289,100,0.1,30,5,0.02,5.54,"136.0
",0.0,False,1500,1,0.7071868560289611,20.0,0.16329931618554522
wsg_0290,100,0.1,30,6,0.02,5.28,"134.0
",0.0,False,1500,1,0.6925077726997231,20.0,0.43204937989385733
wsg_0291,100,0.1,30,7,0.02,5.99,"134.0
",0.0,False,1500,1,0.684775937169126,20.0,0.5773502691896257
wsg_0292,100,0.1,30,8,0.02,5.24,"135.0
",0.0,False,1500,1,0.6923779651148071,20.0,0.41633319989322654
wsg_0293,100,0.1,30,9,0.03,8.56,"135.0
",0.0,False,1500,1,0.6912574156722764,20.0,0.43204937989385733
wsg_0294,100,0.1,30,10,0.02,5.96,"134.0
",0.0,False,1500,1,0.690672760332203,20.0,0.43204937989385733
wsg_0295,100,0.1,30,11,0.29,73.08,"130.0
",0.0,False,1500,1,0.5485444000996834,20.0,1.390443574307614
wsg_0296,100,0.1,30,12,0.37,99.72,"129.0
",0.0,False,1500,1,0.5350441802729459,20.0,1.4189197769195174
wsg_0297,100,0.1,30,13,0.14,38.36,"128.0
",0.0,False,1500,1,0.5426665110812371,20.0,1.4
wsg_0298,100,0.1,30,14,0.17,49.50,"129.0
",0.0,False,1500,1,0.5315199901702122,20.0,1.361371857110809
wsg_0299,100,0.1,30,15,0.37,102.04,"129.0
",0.0,False,1500,1,0.5144846947900118,20.0,1.469693845669907
wsg_0300,100,0.3,2,1,2.20,735.29,"125.0
",0.0,False,1500,1,0.32528993488725616,20.0,2.280350850198276
wsg_0301,100,0.3,2,2,2.22,671.81,"125.0
",0.0,False,1500,1,0.30796519633529995,20.0,2.1969676071045443
wsg_0302,100,0.3,2,3,3.23,1252.44,"125.0
",0.0,False,1500,1,0.28552180290756146,20.0,2.193931022920578
wsg_0303,100,0.3,2,4,2.63,902.40,"124.0
",0.0,False,1500,1,0.30762046507706753,20.0,2.078460969082653
wsg_0304,100,0.3,2,5,2.52,843.00,"124.0
",0.0,False,1500,1,0.2759291115359765,20.0,2.0848661028149187
wsg_0305,100,0.3,2,6,18.79,8396.86,"122.0
",0.0,False,1500,1,0.1895653049993966,20.0,2.7976180344476385
wsg_0306,100,0.3,2,7,12.83,5473.42,"122.0
",0.0,False,1500,1,0.1824645241704514,20.0,2.6832815729997477
wsg_0307,100,0.3,2,8,14.19,6473.56,"121.0
",0.0,False,1500,1,0.16765704403782006,20.0,2.7760883751542687
wsg_0308,100,0.3,2,9,18.14,7993.65,"123.0
",0.0,False,1500,1,0.18181860629810553,20.0,2.4276188608044165
wsg_0309,100,0.3,2,10,14.56,6392.73,"121.0
",0.0,False,1500,1,0.17386227204292892,20.0,2.6407069760451147
wsg_0310,100,0.3,2,11,43.77,18430.77,"121.0
",0.0,False,1500,1,0.13005397547667033,20.0,3.0724582991474434
wsg_0311,100,0.3,2,12,44.90,19969.48,"121.0
",0.0,False,1500,1,0.13081495827458492,20.0,3.22490309931942
wsg_0312,100,0.3,2,13,47.03,20595.69,"121.0
",0.0,False,1500,1,0.12742560381077903,20.0,2.6608269391300143
wsg_0313,100,0.3,2,14,47.25,20042.89,"121.0
",0.0,False,1500,1,0.13309518332405681,20.0,3.046309242345563
wsg_0314,100,0.3,2,15,53.82,23318.03,"121.0
",0.0,False,1500,1,0.12867679536860674,20.0,2.7952340390982173
wsg_0315,100,0.3,5,1,0.04,11.83,"141.0
",0.0,False,2250,1,0.724137931034483,30.0,0.0
wsg_0316,100,0.3,5,2,0.04,11.83,"141.0
",0.0,False,2250,1,0.724137931034483,30.0,0.0
wsg_0317,100,0.3,5,3,0.03,9.57,"141.0
",0.0,False,2250,1,0.7233710825079013,30.0,0.11547005383792516
wsg_0318,100,0.3,5,4,0.04,11.83,"141.0
",0.0,False,2250,1,0.724137931034483,30.0,0.0
wsg_0319,100,0.3,5,5,0.04,11.83,"141.0
",0.0,False,2250,1,0.724137931034483,30.0,0.0
wsg_0320,100,0.3,5,6,0.03,8.34,"140.0
",0.0,False,2250,1,0.7229945088899484,30.0,0.11547005383792516
wsg_0321,100,0.3,5,7,0.03,9.12,"141.0
",0.0,False,2250,1,0.7217881243709944,30.0,0.2
wsg_0322,100,0.3,5,8,0.04,10.77,"141.0
",0.0,False,2250,1,0.7240009181277258,30.0,0.11547005383792516
wsg_0323,100,0.3,5,9,0.03,8.15,"140.0
",0.0,False,2250,1,0.7212714303370589,30.0,0.2
wsg_0324,100,0.3,5,10,0.03,8.15,"140.0
",0.0,False,2250,1,0.7209920723202148,30.0,0.2
wsg_0325,100,0.3,5,11,0.03,8.33,"138.0
",0.0,False,2250,1,0.7073152454324126,30.0,0.4472135954999579
wsg_0326,100,0.3,5,12,0.03,7.58,"138.0
",0.0,False,2250,1,0.6960902884451271,30.0,0.6733003292241385
wsg_0327,100,0.3,5,13,0.03,7.86,"138.0
",0.0,False,2250,1,0.7029656776194596,30.0,0.5773502691896257
wsg_0328,100,0.3,5,14,0.04,11.31,"139.0
",0.0,False,2250,1,0.7063751262916076,30.0,0.5291502622129182
wsg_0329,100,0.3,5,15,0.03,8.70,"138.0
",0.0,False,2250,1,0.7020907852738593,30.0,0.565685424949238
wsg_0330,100,0.3,10,1,0.29,96.81,"134.0
",0.0,False,2250,1,0.562988645723579,30.0,1.6772994167212165
wsg_0331,100,0.3,10,2,0.25,82.26,"134.0
",0.0,False,2250,1,0.5579158859231957,30.0,1.8257418583505538
wsg_0332,100,0.3,10,3,0.63,190.33,"134.0
",0.0,False,2250,1,0.5637709026811363,30.0,1.4966629547095767
wsg_0333,100,0.3,10,4,0.34,105.56,"133.0
",0.0,False,2250,1,0.5462541863600905,30.0,1.6083117442419756
wsg_0334,100,0.3,10,5,0.31,103.23,"134.0
",0.0,False,2250,1,0.5538532334839856,30.0,1.7204650534085253
wsg_0335,100,0.3,10,6,2.99,1096.42,"131.0
",0.0,False,2250,1,0.3526039057862789,30.0,2.5871477215909673
wsg_0336,100,0.3,10,7,3.29,1218.42,"131.0
",0.0,False,2250,1,0.3434166375218691,30.0,2.6102362600602524
wsg_0337,100,0.3,10,8,4.02,1552.48,"130.0
",0.0,False,2250,1,0.3313131974387923,30.0,2.8472208672083497
wsg_0338,100,0.3,10,9,4.73,1872.65,"131.0
",0.0,False,2250,1,0.33707469656424893,30.0,2.9120439557122073
wsg_0339,100,0.3,10,10,4.24,1639.51,"131.0
",0.0,False,2250,1,0.32841843632184964,30.0,2.4711670657134186
wsg_0340,100,0.3,10,11,18.74,8223.22,"129.0
",0.0,False,2250,1,0.23906114303894355,30.0,3.026549190084311
wsg_0341,100,0.3,10,12,22.49,10061.37,"128.0
",0.0,False,2250,1,0.23637299450902527,30.0,3.3862466931200785
wsg_0342,100,0.3,10,13,26.26,11447.88,"128.0
",0.0,False,2250,1,0.22550309098043453,30.0,3.160168771864355
wsg_0343,100,0.3,10,14,22.15,9735.52,"129.0
",0.0,False,2250,1,0.2314145865646644,30.0,3.3823069050575527
wsg_0344,100,0.3,10,15,36.34,16257.51,"129.0
",0.0,False,2250,1,0.23727754343904503,30.0,3.366501646120693
wsg_0345,100,0.3,20,1,39.62,18017.39,"128.0
",0.0,False,2250,1,0.19557150866125567,30.0,3.596294389136314
wsg_0346,100,0.3,20,2,29.54,13145.22,"128.0
",0.0,False,2250,1,0.19723392316894267,30.0,3.566510900025402
wsg_0347,100,0.3,20,3,37.40,17221.67,"128.0
",0.0,False,2250,1,0.1944368441496088,30.0,3.6110940170535577
wsg_0348,100,0.3,20,4,37.92,16699.35,"128.0
",0.0,False,2250,1,0.19500593925575363,30.0,3.48903042883454
wsg_0349,100,0.3,20,5,33.03,15194.68,"128.0
",0.0,False,2250,1,0.19329937233703562,30.0,3.4660255817482555
wsg_0350,100,0.3,20,6,0.01,3.04,"100.0
",0.0,False,200,1,0.0,2.0,0.0
wsg_0351,100,0.3,20,7,0.01,3.04,"100.0
",0.0,False,200,1,0.0,2.0,0.0
wsg_0352,100,0.3,20,8,0.01,3.04,"100.0
",0.0,False,200,1,0.0,2.0,0.0
wsg_0353,100,0.3,20,9,0.01,3.04,"100.0
",0.0,False,200,1,0.0,2.0,0.0
wsg_0354,100,0.3,20,10,0.01,3.04,"100.0
",0.0,False,200,1,0.0,2.0,0.0
wsg_0355,100,0.3,20,11,0.01,3.04,"100.0
",0.0,False,200,1,0.0,2.0,0.0
wsg_0356,100,0.3,20,12,0.01,3.04,"100.0
",0.0,False,200,1,0.0,2.0,0.0
wsg_0357,100,0.3,20,13,0.01,3.04,"100.0
",0.0,False,200,1,0.0,2.0,0.0
wsg_0358,100,0.3,20,14,0.01,3.04,"100.0
",0.0,False,200,1,0.0,2.0,0.0
wsg_0359,100,0.3,20,15,0.01,3.04,"100.0
",0.0,False,200,1,0.0,2.0,0.0
wsg_0360,100,0.3,30,1,0.01,1.86,"99.0
",0.0,False,200,1,0.0,2.0,0.2
wsg_0361,100,0.3,30,2,0.01,3.70,"100.0
",0.0,False,200,1,0.0,2.0,0.1
wsg_0362,100,0.3,30,3,0.02,5.67,"100.0
",0.0,False,200,1,0.0,2.0,0.1
wsg_0363,100,0.3,30,4,0.02,4.95,"100.0
",0.0,False,200,1,0.0,2.0,0.1
wsg_0364,100,0.3,30,5,0.01,2.34,"99.0
",0.0,False,200,1,0.0,2.0,0.1414213562373095
wsg_0365,100,0.3,30,6,0.00,0.98,"99.0
",0.0,False,200,1,0.0,2.0,0.4242640687119285
wsg_0366,100,0.3,30,7,0.00,0.72,"96.0
",0.0,False,200,2,0.0,2.0,0.469041575982343
wsg_0367,100,0.3,30,8,0.00,1.01,"97.0
",0.0,False,200,3,0.011666666666666667,2.0,0.4242640687119285
wsg_0368,100,0.3,30,9,0.01,0.94,"98.0
",0.0,False,200,3,0.0075,2.0,0.458257569495584
wsg_0369,100,0.3,30,10,0.01,0.91,"96.0
",0.0,False,200,4,0.011666666666666667,2.0,0.458257569495584
wsg_0370,100,0.3,30,11,0.01,0.59,"94.0
",0.0,False,200,2,0.0,2.0,0.7280109889280518
wsg_0371,100,0.3,30,12,0.00,0.54,"93.0
",0.0,False,200,1,0.0,2.0,0.7280109889280518
wsg_0372,100,0.3,30,13,0.00,0.55,"94.0
",0.0,False,200,3,0.0,2.0,0.7348469228349535
wsg_0373,100,0.3,30,14,0.00,0.48,"94.0
",0.0,False,200,2,0.0,2.0,0.7549834435270749
wsg_0374,100,0.3,30,15,0.00,0.60,"94.0
",0.0,False,200,3,0.015,2.0,0.6633249580710799
wsg_0375,100,0.5,2,1,0.01,0.49,"90.0
",0.0,False,200,3,0.0,2.0,0.9055385138137416
wsg_0376,100,0.5,2,2,0.00,0.39,"85.0
",0.0,False,200,1,0.0,2.0,0.9539392014169457
wsg_0377,100,0.5,2,3,0.00,0.45,"93.0
",0.0,False,200,1,0.0,2.0,0.8717797887081347
wsg_0378,100,0.5,2,4,0.00,0.50,"89.0
",0.0,False,200,3,0.011666666666666665,2.0,0.7937253933193772
wsg_0379,100,0.5,2,5,0.00,0.41,"88.0
",0.0,False,200,1,0.0,2.0,0.9
wsg_0380,100,0.5,2,6,0.00,0.45,"91.0
",0.0,False,200,2,0.008333333333333333,2.0,0.8774964387392122
wsg_0381,100,0.5,2,7,0.00,0.35,"86.0
",0.0,False,200,3,0.0075,2.0,1.0
wsg_0382,100,0.5,2,8,0.00,0.41,"91.0
",0.0,False,200,2,0.0,2.0,0.9695359714832658
wsg_0383,100,0.5,2,9,0.00,0.39,"85.0
",0.0,False,200,2,0.0105,2.0,1.02469507659596
wsg_0384,100,0.5,2,10,0.00,0.37,"87.0
",0.0,False,200,1,0.0,2.0,1.004987562112089
wsg_0385,100,0.5,2,11,0.02,5.24,"134.0
",0.0,False,400,1,0.5,4.0,0.0
wsg_0386,100,0.5,2,12,0.02,5.24,"134.0
",0.0,False,400,1,0.5,4.0,0.0
wsg_0387,100,0.5,2,13,0.02,5.24,"134.0
",0.0,False,400,1,0.5,4.0,0.0
wsg_0388,100,0.5,2,14,0.02,5.24,"134.0
",0.0,False,400,1,0.5,4.0,0.0
wsg_0389,100,0.5,2,15,0.02,5.24,"134.0
",0.0,False,400,1,0.5,4.0,0.0
wsg_0390,100,0.5,5,1,0.02,5.24,"134.0
",0.0,False,400,1,0.5,4.0,0.0
wsg_0391,100,0.5,5,2,0.02,5.24,"134.0
",0.0,False,400,1,0.5,4.0,0.0
wsg_0392,100,0.5,5,3,0.02,5.24,"134.0
",0.0,False,400,1,0.5,4.0,0.0
wsg_0393,100,0.5,5,4,0.02,5.24,"134.0
",0.0,False,400,1,0.5,4.0,0.0
wsg_0394,100,0.5,5,5,0.01,3.57,"133.0
",0.0,False,400,1,0.49816666666666665,4.0,0.1
wsg_0395,100,0.5,5,6,0.02,3.36,"133.0
",0.0,False,400,1,0.4756666666666667,4.0,0.2449489742783178
wsg_0396,100,0.5,5,7,0.01,2.42,"132.0
",0.0,False,400,1,0.48849999999999993,4.0,0.2
wsg_0397,100,0.5,5,8,0.04,11.02,"133.0
",0.0,False,400,1,0.48950000000000005,4.0,0.17320508075688773
wsg_0398,100,0.5,5,9,0.01,2.50,"133.0
",0.0,False,400,1,0.4885,4.0,0.2
wsg_0399,100,0.5,5,10,0.01,2.21,"133.0
",0.0,False,400,1,0.48783333333333334,4.0,0.17320508075688773
wsg_0400,100,0.5,5,11,0.05,17.81,"128.0
",0.0,False,400,1,0.37438095238095237,4.0,0.6082762530298219
wsg_0401,100,0.5,5,12,0.04,8.51,"128.0
",0.0,False,400,1,0.37099999999999994,4.0,0.6
wsg_0402,100,0.5,5,13,0.01,2.78,"128.0
",0.0,False,400,1,0.37349999999999994,4.0,0.6164414002968976
wsg_0403,100,0.5,5,14,0.01,1.96,"124.0
",0.0,False,400,1,0.3814999999999999,4.0,0.6633249580710799
wsg_0404,100,0.5,5,15,0.01,1.99,"128.0
",0.0,False,400,1,0.38349999999999995,4.0,0.6082762530298219
wsg_0405,100,0.5,10,1,0.06,15.91,"122.0
",0.0,False,400,1,0.21840476190476188,4.0,1.019803902718557
wsg_0406,100,0.5,10,2,0.14,38.26,"121.0
",0.0,False,400,1,0.19466666666666668,4.0,0.9273618495495703
wsg_0407,100,0.5,10,3,0.10,24.94,"120.0
",0.0,False,400,1,0.17823809523809522,4.0,1.0630145812734648
wsg_0408,100,0.5,10,4,0.08,20.70,"117.99999999999974
",0.0,False,400,1,0.1742142857142857,4.0,1.019803902718557
wsg_0409,100,0.5,10,5,0.14,48.47,"119.0
",0.0,False,400,1,0.18266666666666664,4.0,1.03440804327886
wsg_0410,100,0.5,10,6,0.05,12.53,"113.0
",0.0,False,400,1,0.08394047619047619,4.0,1.224744871391589
wsg_0411,100,0.5,10,7,0.15,40.67,"114.0
",0.0,False,400,1,0.08983333333333335,4.0,1.1832159566199232
wsg_0412,100,0.5,10,8,0.41,104.68,"114.0
",0.0,False,400,1,0.06134523809523809,4.0,1.2041594578792296
wsg_0413,100,0.5,10,9,0.40,101.63,"115.0
",0.0,False,400,1,0.07217857142857143,4.0,1.2288205727444508
wsg_0414,100,0.5,10,10,0.40,102.63,"113.0
",0.0,False,400,1,0.05453174603174602,4.0,1.2124355652982142
wsg_0415,100,0.5,10,11,0.27,66.95,"109.0
",0.0,False,400,1,0.025857142857142853,4.0,1.3341664064126333
wsg_0416,100,0.5,10,12,0.91,221.58,"112.0
",0.0,False,400,1,0.017817460317460315,4.0,1.3453624047073711
wsg_0417,100,0.5,10,13,0.40,103.45,"112.0
",0.0,False,400,1,0.023023809523809523,4.0,1.4142135623730951
wsg_0418,100,0.5,10,14,0.39,97.32,"111.0
",0.0,False,400,1,0.019547619047619046,4.0,1.3341664064126333
wsg_0419,100,0.5,10,15,0.38,97.72,"110.0
",0.0,False,400,1,0.020404761904761905,4.0,1.3379088160259651
wsg_0420,100,0.5,20,1,0.03,6.73,"167.0
",0.0,False,1000,1,0.6666666666666665,10.0,0.0
wsg_0421,100,0.5,20,2,0.03,6.73,"167.0
",0.0,False,1000,1,0.6666666666666665,10.0,0.0
wsg_0422,100,0.5,20,3,0.03,6.73,"167.0
",0.0,False,1000,1,0.6666666666666665,10.0,0.0
wsg_0423,100,0.5,20,4,0.03,6.73,"167.0
",0.0,False,1000,1,0.6666666666666665,10.0,0.0
wsg_0424,100,0.5,20,5,0.03,6.73,"167.0
",0.0,False,1000,1,0.6666666666666665,10.0,0.0
wsg_0425,100,0.5,20,6,0.04,11.75,"167.0
",0.0,False,1000,1,0.6650404040404041,10.0,0.1
wsg_0426,100,0.5,20,7,0.03,6.73,"167.0
",0.0,False,1000,1,0.6666666666666665,10.0,0.0
wsg_0427,100,0.5,20,8,0.03,6.73,"167.0
",0.0,False,1000,1,0.6666666666666665,10.0,0.0
wsg_0428,100,0.5,20,9,0.07,19.96,"167.0
",0.0,False,1000,1,0.6637752525252526,10.0,0.1414213562373095
wsg_0429,100,0.5,20,10,0.02,4.55,"166.0
",0.0,False,1000,1,0.6624267676767677,10.0,0.1414213562373095
wsg_0430,100,0.5,20,11,0.02,3.75,"165.0
",0.0,False,1000,1,0.6461944444444444,10.0,0.31622776601683794
wsg_0431,100,0.5,20,12,0.03,6.03,"165.0
",0.0,False,1000,1,0.6526919191919193,10.0,0.31622776601683794
wsg_0432,100,0.5,20,13,0.02,4.01,"166.0
",0.0,False,1000,1,0.652989898989899,10.0,0.22360679774997896
wsg_0433,100,0.5,20,14,0.02,4.32,"166.0
",0.0,False,1000,1,0.6474065656565657,10.0,0.36055512754639896
wsg_0434,100,0.5,20,15,0.02,3.81,"165.0
",0.0,False,1000,1,0.6425707070707071,10.0,0.34641016151377546
wsg_0435,100,0.5,30,1,0.17,42.87,"156.99999999999986
",0.0,False,1000,1,0.5055513653013652,10.0,0.9797958971132712
wsg_0436,100,0.5,30,2,0.02,5.39,"155.0
",0.0,False,1000,1,0.48566244866244856,10.0,0.99498743710662
